Time:1000Hz,Epoch,Channel 1,Channel 2,Event Id,Event Date,Event Duration
0.686,686,-30638.93,8442.51,,,
0.687,687,-30641.42,8437.04,,,
0.688,688,-30638.96,8435.62,,,
0.689,689,-30631.09,8439.78,,,
0.69,690,-30619.02,8449.75,,,
0.691,691,-30605.28,8464.15,,,
0.692,692,-30592.77,8480.3,,,
0.693,693,-30583.66,8495.02,,,
0.694,694,-30578.84,8505.55,,,
0.695,695,-30578.07,8510.16,,,
0.696,696,-30580.65,8508.41,,,
0.697,697,-30586.18,8500.86,,,
0.698,698,-30594.8,8488.72,,,
0.699,699,-30606.81,8473.48,,,
0.7,700,-30621.91,8456.83,,,
0.701,701,-30638.49,8440.68,,,
0.702,702,-30653.59,8427.17,,,
0.703,703,-30663.59,8418.54,,,
0.704,704,-30665.49,8416.68,,,
0.705,705,-30658.06,8422.63,,,
0.706,706,-30642.42,8436.08,,,
0.707,707,-30621.7,8455.25,,,
0.708,708,-30600,8477.19,,,
0.709,709,-30581.06,8498.44,,,
0.71,710,-30567.39,8515.78,,,
0.711,711,-30559.93,8526.86,,,
0.712,712,-30558.52,8530.56,,,
0.713,713,-30562.52,8526.94,,,
0.714,714,-30571.3,8517.02,,,
0.715,715,-30584.25,8502.46,,,
0.716,716,-30600.43,8485.3,,,
0.717,717,-30618.08,8467.79,,,
0.718,718,-30634.57,8452.26,,,
0.719,719,-30646.81,8440.86,,,
0.72,720,-30652.18,8435.33,,,
0.721,721,-30649.49,8436.57,,,
0.722,722,-30639.47,8444.45,,,
0.723,723,-30624.6,8457.71,,,
0.724,724,-30608.3,8474.18,,,
0.725,725,-30593.81,8491.23,,,
0.726,726,-30583.24,8506.28,,,
0.727,727,-30577.28,8517.22,,,
0.728,728,-30575.5,8522.72,,,
0.729,729,-30576.99,8522.27,,,
0.73,730,-30581.01,8516.08,,,
0.731,731,-30587.27,8504.97,,,
0.732,732,-30595.72,8490.29,,,
0.733,733,-30606.06,8473.8,,,
0.734,734,-30617.31,8457.61,,,
0.735,735,-30627.78,8444.01,,,
0.736,736,-30635.39,8435.2,,,
0.737,737,-30638.3,8432.83,,,
0.738,738,-30635.6,8437.69,,,
0.739,739,-30627.56,8449.39,,,
0.74,740,-30615.57,8466.36,,,
0.741,741,-30601.7,8486.02,,,
0.742,742,-30588.16,8505.26,,,
0.743,743,-30576.9,8520.96,,,
0.744,744,-30569.39,8530.62,,,
0.745,745,-30566.56,8532.76,,,
0.746,746,-30568.78,8527.24,,,
0.747,747,-30575.8,8515.18,,,
0.748,748,-30586.6,8498.79,,,
0.749,749,-30599.42,8480.83,,,
0.75,750,-30611.98,8464.11,,,
0.751,751,-30622,8450.88,,,
0.752,752,-30627.77,8442.52,,,
0.753,753,-30628.69,8439.39,,,
0.754,754,-30625.31,8440.94,,,
0.755,755,-30619.02,8446.12,,,
0.756,756,-30611.34,8453.77,,,
0.757,757,-30603.29,8462.89,,,
0.758,758,-30595.19,8472.8,,,
0.759,759,-30586.84,8482.96,,,
0.76,760,-30578.23,8492.71,,,
0.761,761,-30570.14,8501.03,,,
0.762,762,-30564.41,8506.52,,,
0.763,763,-30563.49,8507.58,,,
0.764,764,-30569.48,8502.99,,,
0.765,765,-30582.99,8492.43,,,
0.766,766,-30602.44,8476.97,,,
0.767,767,-30624.15,8459.09,,,
0.768,768,-30643.27,8442.29,,,
0.769,769,-30655.33,8430.24,,,
0.77,770,-30657.59,8425.79,,,
0.771,771,-30649.87,8430.12,,,
0.772,772,-30634.37,8442.42,,,
0.773,773,-30614.81,8460.03,,,
0.774,774,-30595.13,8479.25,,,
0.775,775,-30578.46,8496.31,,,
0.776,776,-30566.65,8508.28,,,
0.777,777,-30560.4,8513.66,,,
0.778,778,-30559.8,8512.4,,,
0.779,779,-30564.77,8505.52,,,
0.78,780,-30575.16,8494.55,,,
0.781,781,-30590.52,8481.09,,,
0.782,782,-30609.55,8466.54,,,
0.783,783,-30629.89,8452.19,,,
0.784,784,-30648.33,8439.36,,,
0.785,785,-30661.49,8429.5,,,
0.786,786,-30666.77,8424.01,,,
0.787,787,-30663.2,8423.91,,,
0.788,788,-30651.7,8429.45,,,
0.789,789,-30634.73,8439.86,,,
0.79,790,-30615.45,8453.43,,,
0.791,791,-30596.79,8467.93,,,
0.792,792,-30580.82,8481.16,,,
0.793,793,-30568.61,8491.4,,,
0.794,794,-30560.57,8497.67,,,
0.795,795,-30556.86,8499.68,,,
0.796,796,-30557.8,8497.56,,,
0.797,797,-30563.72,8491.64,,,
0.798,798,-30574.64,8482.42,,,
0.799,799,-30589.74,8470.66,,,
0.8,800,-30607.17,8457.59,,,
0.801,801,-30624.18,8444.93,,,
0.802,802,-30637.83,8434.75,,,
0.803,803,-30645.76,8429.01,,,
0.804,804,-30646.86,8429.02,,,
0.805,805,-30641.51,8435.02,,,
0.806,806,-30631.27,8446.12,,,
0.807,807,-30618.31,8460.49,,,
0.808,808,-30604.75,8475.86,,,
0.809,809,-30592.22,8489.97,,,
0.81,810,-30581.81,8500.97,,,
0.811,811,-30574.28,8507.55,,,
0.812,812,-30570.31,8509,,,
0.813,813,-30570.59,8505.19,,,
0.814,814,-30575.68,8496.53,,,
0.815,815,-30585.58,8484.1,,,
0.816,816,-30599.43,8469.53,,,
0.817,817,-30615.37,8454.92,,,
0.818,818,-30630.72,8442.46,,,
0.819,819,-30642.56,8434.04,,,
0.82,820,-30648.41,8430.94,,,
0.821,821,-30646.78,8433.59,,,
0.822,822,-30637.6,8441.67,,,
0.823,823,-30622.19,8454.19,,,
0.824,824,-30603.05,8469.73,,,
0.825,825,-30583.33,8486.47,,,
0.826,826,-30566.29,8502.35,,,
0.827,827,-30554.67,8515.18,,,
0.828,828,-30550.2,8522.95,,,
0.829,829,-30553.27,8524.24,,,
0.83,830,-30562.9,8518.68,,,
0.831,831,-30577.08,8507.2,,,
0.832,832,-30593.21,8491.84,,,
0.833,833,-30608.82,8475.32,,,
0.834,834,-30621.95,8460.34,,,
0.835,835,-30631.41,8449,,,
0.836,836,-30636.58,8442.52,,,
0.837,837,-30637.12,8441.38,,,
0.838,838,-30632.74,8445.52,,,
0.839,839,-30623.23,8454.59,,,
0.84,840,-30608.92,8467.89,,,
0.841,841,-30591.09,8484.05,,,
0.842,842,-30572.26,8500.86,,,
0.843,843,-30555.92,8515.35,,,
0.844,844,-30545.6,8524.39,,,
0.845,845,-30543.72,8525.73,,,
0.846,846,-30550.62,8518.85,,,
0.847,847,-30564.34,8505.4,,,
0.848,848,-30581.22,8488.67,,,
0.849,849,-30597.35,8472.49,,,
0.85,850,-30609.93,8459.84,,,
0.851,851,-30618.12,8451.94,,,
0.852,852,-30622.92,8448.18,,,
0.853,853,-30626.14,8447,,,
0.854,854,-30628.99,8447.05,,,
0.855,855,-30631.19,8448.13,,,
0.856,856,-30630.93,8451.31,,,
0.857,857,-30625.89,8458.19,,,
0.858,858,-30614.68,8469.68,,,
0.859,859,-30598.04,8485.06,,,
0.86,860,-30579.06,8501.78,,,
0.861,861,-30562.33,8516.21,,,
0.862,862,-30552.29,8524.89,,,
0.863,863,-30551.64,8525.78,,,
0.864,864,-30560.44,8518.73,,,
0.865,865,-30576.31,8505.3,,,
0.866,866,-30595.42,8487.95,,,
0.867,867,-30613.89,8469.24,,,
0.868,868,-30628.71,8451.45,,,
0.869,869,-30638.15,8436.62,,,
0.87,870,-30641.5,8426.77,,,
0.871,871,-30638.63,8423.91,,,
0.872,872,-30629.72,8429.48,,,
0.873,873,-30615.42,8443.5,,,
0.874,874,-30597.22,8463.93,,,
0.875,875,-30577.61,8486.71,,,
0.876,876,-30559.88,8506.71,,,
0.877,877,-30547.29,8519.41,,,
0.878,878,-30542.16,8522.41,,,
0.879,879,-30545.09,8516.21,,,
0.88,880,-30554.97,8503.76,,,
0.881,881,-30569.42,8489.01,,,
0.882,882,-30585.78,8475.32,,,
0.883,883,-30601.85,8464.32,,,
0.884,884,-30616.24,8455.96,,,
0.885,885,-30628.13,8449.38,,,
0.886,886,-30636.91,8444.19,,,
0.887,887,-30641.81,8441.11,,,
0.888,888,-30642.06,8441.76,,,
0.889,889,-30637.29,8447.63,,,
0.89,890,-30628.03,8458.88,,,
0.891,891,-30615.74,8473.79,,,
0.892,892,-30602.52,8489.13,,,
0.893,893,-30590.35,8501.41,,,
0.894,894,-30580.55,8508.18,,,
0.895,895,-30573.61,8508.82,,,
0.896,896,-30569.58,8504.3,,,
0.897,897,-30568.67,8496.25,,,
0.898,898,-30571.61,8485.89,,,
0.899,899,-30579.35,8473.63,,,
0.9,900,-30592.23,8459.46,,,
0.901,901,-30608.94,8443.89,,,
0.902,902,-30626.22,8428.79,,,
0.903,903,-30639.42,8417.31,,,
0.904,904,-30644.14,8412.85,,,
0.905,905,-30638.08,8417.51,,,
0.906,906,-30622.25,8430.84,,,
0.907,907,-30600.81,8449.73,,,
0.908,908,-30579.54,8469.53,,,
0.909,909,-30563.57,8485.94,,,
0.91,910,-30555.5,8496.58,,,
0.911,911,-30554.84,8501.58,,,
0.912,912,-30558.94,8502.76,,,
0.913,913,-30564.86,8502.05,,,
0.914,914,-30571.13,8500,,,
0.915,915,-30578.33,8495.51,,,
0.916,916,-30588.26,8486.69,,,
0.917,917,-30602.16,8472.58,,,
0.918,918,-30619.04,8454.61,,,
0.919,919,-30635.28,8436.73,,,
0.92,920,-30645.79,8424.18,,,
0.921,921,-30646.2,8421.25,,,
0.922,922,-30635.06,8429.33,,,
0.923,923,-30614.85,8446.16,,,
0.924,924,-30591.09,8466.8,,,
0.925,925,-30570.21,8485.69,,,
0.926,926,-30556.98,8498.87,,,
0.927,927,-30552.89,8505.12,,,
0.928,928,-30556.22,8505.67,,,
0.929,929,-30563.45,8502.74,,,
0.93,930,-30571.4,8497.83,,,
0.931,931,-30578.68,8490.92,,,
0.932,932,-30585.98,8480.81,,,
0.933,933,-30594.92,8466.49,,,
0.934,934,-30606.47,8448.58,,,
0.935,935,-30619.73,8429.83,,,
0.936,936,-30631.85,8414.52,,,
0.937,937,-30639.12,8406.77,,,
0.938,938,-30638.62,8408.82,,,
0.939,939,-30629.6,8420.14,,,
0.94,940,-30613.78,8437.8,,,
0.941,941,-30594.68,8457.78,,,
0.942,942,-30576.22,8476.56,,,
0.943,943,-30561.43,8492.1,,,
0.944,944,-30551.85,8503.79,,,
0.945,945,-30547.67,8511.65,,,
0.946,946,-30548.36,8515.41,,,
0.947,947,-30553.34,8514.13,,,
0.948,948,-30562.19,8506.68,,,
0.949,949,-30574.4,8492.72,,,
0.95,950,-30589.01,8473.66,,,
0.951,951,-30604.28,8452.72,,,
0.952,952,-30617.94,8434.19,,,
0.953,953,-30627.69,8421.99,,,
0.954,954,-30631.89,8418.26,,,
0.955,955,-30629.95,8422.85,,,
0.956,956,-30622.43,8433.67,,,
0.957,957,-30610.67,8447.8,,,
0.958,958,-30596.45,8462.64,,,
0.959,959,-30581.69,8476.56,,,
0.96,960,-30568.35,8488.74,,,
0.961,961,-30558.41,8498.59,,,
0.962,962,-30553.63,8505.13,,,
0.963,963,-30555.24,8506.99,,,
0.964,964,-30563.33,8502.93,,,
0.965,965,-30576.63,8492.75,,,
0.966,966,-30592.51,8477.9,,,
0.967,967,-30607.7,8461.37,,,
0.968,968,-30619.18,8446.86,,,
0.969,969,-30625.03,8437.51,,,
0.97,970,-30624.84,8434.94,,,
0.971,971,-30619.47,8438.91,,,
0.972,972,-30610.47,8447.79,,,
0.973,973,-30599.31,8459.47,,,
0.974,974,-30587.12,8472.21,,,
0.975,975,-30574.72,8484.87,,,
0.976,976,-30563.05,8496.68,,,
0.977,977,-30553.54,8506.66,,,
0.978,978,-30548,8513.24,,,
0.979,979,-30548.15,8514.46,,,
0.98,980,-30554.89,8508.74,,,
0.981,981,-30567.68,8495.8,,,
0.982,982,-30584.56,8477.17,,,
0.983,983,-30602.63,8456.1,,,
0.984,984,-30618.9,8436.61,,,
0.985,985,-30631.09,8422.35,,,
0.986,986,-30637.94,8415.51,,,
0.987,987,-30639.14,8416.45,,,
0.988,988,-30634.86,8423.98,,,
0.989,989,-30625.54,8436.04,,,
0.99,990,-30611.83,8450.48,,,
0.991,991,-30594.98,8465.5,,,
0.992,992,-30577.13,8479.65,,,
0.993,993,-30561.24,8491.69,,,
0.994,994,-30550.52,8500.46,,,
0.995,995,-30547.38,8504.97,,,
0.996,996,-30552.53,8504.68,,,
0.997,997,-30564.51,8499.73,,,
0.998,998,-30580.22,8491.03,,,
0.999,999,-30595.98,8479.91,,,
1,1000,-30608.89,8467.76,,,
1.001,1001,-30617.65,8455.73,,,
1.002,1002,-30622.61,8444.7,,,
1.003,1003,-30625,8435.57,,,
1.004,1004,-30625.83,8429.61,,,
1.005,1005,-30625.15,8428.44,,,
1.006,1006,-30621.97,8433.56,,,
1.007,1007,-30614.93,8445.56,,,
1.008,1008,-30603.41,8463.38,,,
1.009,1009,-30588.27,8484.02,,,
1.01,1010,-30571.96,8503.22,,,
1.011,1011,-30557.81,8516.64,,,
1.012,1012,-30548.91,8521.37,,,
1.013,1013,-30547.01,8516.85,,,
1.014,1014,-30552.14,8504.94,,,
1.015,1015,-30562.74,8489.02,,,
1.016,1016,-30576.49,8472.65,,,
1.017,1017,-30591.03,8458.35,,,
1.018,1018,-30604.44,8447.21,,,
1.019,1019,-30615.32,8439.22,,,
1.02,1020,-30622.52,8434.18,,,
1.021,1021,-30625.01,8432.46,,,
1.022,1022,-30622,8435.07,,,
1.023,1023,-30613.37,8443.14,,,
1.024,1024,-30600.05,8456.81,,,
1.025,1025,-30584.18,8474.54,,,
1.026,1026,-30568.69,8493.04,,,
1.027,1027,-30556.5,8508.16,,,
1.028,1028,-30549.59,8516.29,,,
1.029,1029,-30548.49,8515.64,,,
1.03,1030,-30552.29,8506.84,,,
1.031,1031,-30559.29,8492.52,,,
1.032,1032,-30567.79,8476.19,,,
1.033,1033,-30576.73,8460.94,,,
1.034,1034,-30585.72,8448.63,,,
1.035,1035,-30594.69,8439.79,,,
1.036,1036,-30603.19,8434.18,,,
1.037,1037,-30610.02,8431.57,,,
1.038,1038,-30613.35,8432.15,,,
1.039,1039,-30611.34,8436.5,,,
1.04,1040,-30603.1,8444.97,,,
1.041,1041,-30589.31,8457.09,,,
1.042,1042,-30572.38,8471.25,,,
1.043,1043,-30555.83,8484.94,,,
1.044,1044,-30543.32,8495.45,,,
1.045,1045,-30537.55,8500.66,,,
1.046,1046,-30539.6,8499.71,,,
1.047,1047,-30548.8,8493,,,
1.048,1048,-30563.13,8482.02,,,
1.049,1049,-30579.91,8468.8,,,
1.05,1050,-30596.4,8455.48,,,
1.051,1051,-30610.2,8444.09,,,
1.052,1052,-30619.5,8436.34,,,
1.053,1053,-30623.11,8433.53,,,
1.054,1054,-30620.55,8436.26,,,
1.055,1055,-30612.23,8444.23,,,
1.056,1056,-30599.47,8456.15,,,
1.057,1057,-30584.49,8469.92,,,
1.058,1058,-30570,8483.18,,,
1.059,1059,-30558.67,8493.94,,,
1.06,1060,-30552.46,8501.05,,,
1.061,1061,-30552.21,8504.23,,,
1.062,1062,-30557.5,8503.78,,,
1.063,1063,-30566.93,8500.03,,,
1.064,1064,-30578.62,8493.06,,,
1.065,1065,-30590.72,8482.79,,,
1.066,1066,-30601.78,8469.54,,,
1.067,1067,-30610.8,8454.58,,,
1.068,1068,-30617.2,8440.37,,,
1.069,1069,-30620.59,8430.06,,,
1.07,1070,-30620.73,8426.48,,,
1.071,1071,-30617.55,8430.92,,,
1.072,1072,-30611.28,8442.42,,,
1.073,1073,-30602.55,8457.92,,,
1.074,1074,-30592.35,8473.41,,,
1.075,1075,-30581.95,8485.36,,,
1.076,1076,-30572.62,8491.95,,,
1.077,1077,-30565.47,8493.43,,,
1.078,1078,-30561.28,8491.5,,,
1.079,1079,-30560.52,8488.05,,,
1.08,1080,-30563.34,8484.06,,,
1.081,1081,-30569.52,8479.16,,,
1.082,1082,-30578.46,8472.18,,,
1.083,1083,-30589.1,8462.2,,,
1.084,1084,-30599.95,8449.63,,,
1.085,1085,-30609.29,8436.53,,,
1.086,1086,-30615.49,8426.04,,,
1.087,1087,-30617.37,8421.14,,,
1.088,1088,-30614.56,8423.4,,,
1.089,1089,-30607.55,8432.36,,,
1.09,1090,-30597.58,8445.73,,,
1.091,1091,-30586.29,8460.48,,,
1.092,1092,-30575.33,8473.91,,,
1.093,1093,-30566.1,8484.43,,,
1.094,1094,-30559.6,8491.59,,,
1.095,1095,-30556.47,8495.57,,,
1.096,1096,-30557.08,8496.5,,,
1.097,1097,-30561.49,8494.1,,,
1.098,1098,-30569.46,8487.94,,,
1.099,1099,-30580.23,8477.99,,,
1.1,1100,-30592.53,8465.16,,,
1.101,1101,-30604.55,8451.49,,,
1.102,1102,-30614.28,8439.63,,,
1.103,1103,-30619.86,8432.06,,,
1.104,1104,-30620.04,8430.28,,,
1.105,1105,-30614.46,8434.45,,,
1.106,1106,-30603.71,8443.51,,,
1.107,1107,-30589.24,8455.77,,,
1.108,1108,-30573.06,8469.46,,,
1.109,1109,-30557.37,8482.99,,,
1.11,1110,-30544.29,8494.94,,,
1.111,1111,-30535.54,8503.84,,,
1.112,1112,-30532.26,8508.18,,,
1.113,1113,-30534.89,8506.67,,,
1.114,1114,-30543,8498.8,,,
1.115,1115,-30555.36,8485.38,,,
1.116,1116,-30570.05,8468.59,,,
1.117,1117,-30584.81,8451.56,,,
1.118,1118,-30597.38,8437.44,,,
1.119,1119,-30605.97,8428.46,,,
1.12,1120,-30609.51,8425.42,,,
1.121,1121,-30607.75,8427.74,,,
1.122,1122,-30601.23,8434.09,,,
1.123,1123,-30591.08,8443.09,,,
1.124,1124,-30578.74,8453.74,,,
1.125,1125,-30565.86,8465.45,,,
1.126,1126,-30554.09,8477.54,,,
1.127,1127,-30545,8488.79,,,
1.128,1128,-30539.96,8497.35,,,
1.129,1129,-30539.92,8501.15,,,
1.13,1130,-30545.16,8498.68,,,
1.131,1131,-30555.16,8489.77,,,
1.132,1132,-30568.53,8475.9,,,
1.133,1133,-30583.17,8459.89,,,
1.134,1134,-30596.57,8445.04,,,
1.135,1135,-30606.34,8434.2,,,
1.136,1136,-30610.67,8429.06,,,
1.137,1137,-30608.74,8430,,,
1.138,1138,-30600.92,8436.33,,,
1.139,1139,-30588.78,8446.78,,,
1.14,1140,-30574.7,8459.86,,,
1.141,1141,-30561.45,8474,,,
1.142,1142,-30551.48,8487.54,,,
1.143,1143,-30546.38,8498.72,,,
1.144,1144,-30546.49,8505.88,,,
1.145,1145,-30550.89,8507.9,,,
1.146,1146,-30557.79,8504.54,,,
1.147,1147,-30565.16,8496.56,,,
1.148,1148,-30571.49,8485.56,,,
1.149,1149,-30576.16,8473.39,,,
1.15,1150,-30579.59,8461.66,,,
1.151,1151,-30582.69,8451.42,,,
1.152,1152,-30586.24,8443.24,,,
1.153,1153,-30590.2,8437.63,,,
1.154,1154,-30593.46,8435.29,,,
1.155,1155,-30594.19,8437.18,,,
1.156,1156,-30590.61,8444.01,,,
1.157,1157,-30581.86,8455.72,,,
1.158,1158,-30568.69,8470.89,,,
1.159,1159,-30553.44,8486.86,,,
1.16,1160,-30539.43,8500.32,,,
1.161,1161,-30529.91,8508.27,,,
1.162,1162,-30527.05,8509,,,
1.163,1163,-30531.36,8502.48,,,
1.164,1164,-30541.69,8490.16,,,
1.165,1165,-30555.8,8474.31,,,
1.166,1166,-30571.14,8457.24,,,
1.167,1167,-30585.46,8440.82,,,
1.168,1168,-30597.16,8426.49,,,
1.169,1169,-30605.22,8415.55,,,
1.17,1170,-30608.93,8409.36,,,
1.171,1171,-30607.83,8409.24,,,
1.172,1172,-30601.71,8415.94,,,
1.173,1173,-30590.91,8429.04,,,
1.174,1174,-30576.58,8446.59,,,
1.175,1175,-30560.69,8465.37,,,
1.176,1176,-30545.74,8481.76,,,
1.177,1177,-30534.16,8492.88,,,
1.178,1178,-30527.7,8497.42,,,
1.179,1179,-30527.11,8495.84,,,
1.18,1180,-30532.06,8489.81,,,
1.181,1181,-30541.49,8481.23,,,
1.182,1182,-30553.99,8471.36,,,
1.183,1183,-30568.18,8460.6,,,
1.184,1184,-30582.71,8448.88,,,
1.185,1185,-30596.2,8436.53,,,
1.186,1186,-30607.09,8424.92,,,
1.187,1187,-30613.75,8416.5,,,
1.188,1188,-30614.75,8414.1,,,
1.189,1189,-30609.44,8419.7,,,
1.19,1190,-30598.33,8433.37,,,
1.191,1191,-30583.27,8452.79,,,
1.192,1192,-30567.1,8473.87,,,
1.193,1193,-30552.98,8491.93,,,
1.194,1194,-30543.59,8503.22,,,
1.195,1195,-30540.54,8505.92,,,
1.196,1196,-30544.11,8500.48,,,
1.197,1197,-30553.43,8488.97,,,
1.198,1198,-30566.87,8474.17,,,
1.199,1199,-30582.45,8458.6,,,
1.2,1200,-30598.09,8444.08,,,
1.201,1201,-30611.75,8431.73,,,
1.202,1202,-30621.49,8422.38,,,
1.203,1203,-30625.64,8416.92,,,
1.204,1204,-30623.11,8416.29,,,
1.205,1205,-30613.85,8421.18,,,
1.206,1206,-30599.11,8431.53,,,
1.207,1207,-30581.38,8446.19,,,
1.208,1208,-30563.97,8462.94,,,
1.209,1209,-30550.1,8478.95,,,
1.21,1210,-30542.11,8491.52,,,
1.211,1211,-30540.79,8498.78,,,
1.212,1212,-30545.33,8500.03,,,
1.213,1213,-30553.8,8495.68,,,
1.214,1214,-30563.91,8486.86,,,
1.215,1215,-30573.86,8474.94,,,
1.216,1216,-30582.78,8461.2,,,
1.217,1217,-30590.71,8446.79,,,
1.218,1218,-30598.12,8432.9,,,
1.219,1219,-30605.22,8421.06,,,
1.22,1220,-30611.47,8413.12,,,
1.221,1221,-30615.51,8410.97,,,
1.222,1222,-30615.64,8415.91,,,
1.223,1223,-30610.51,8428.03,,,
1.224,1224,-30599.95,8445.76,,,
1.225,1225,-30585.31,8465.95,,,
1.226,1226,-30569.37,8484.55,,,
1.227,1227,-30555.54,8497.66,,,
1.228,1228,-30546.89,8502.64,,,
1.229,1229,-30545.17,8498.87,,,
1.23,1230,-30550.34,8487.84,,,
1.231,1231,-30560.66,8472.51,,,
1.232,1232,-30573.4,8456.37,,,
1.233,1233,-30585.79,8442.31,,,
1.234,1234,-30595.82,8431.96,,,
1.235,1235,-30602.63,8425.66,,,
1.236,1236,-30606.37,8422.86,,,
1.237,1237,-30607.56,8422.88,,,
1.238,1238,-30606.54,8425.45,,,
1.239,1239,-30603.11,8430.77,,,
1.24,1240,-30596.65,8439.21,,,
1.241,1241,-30586.68,8450.64,,,
1.242,1242,-30573.51,8464.01,,,
1.243,1243,-30558.63,8477.23,,,
1.244,1244,-30544.58,8487.67,,,
1.245,1245,-30534.31,8492.96,,,
1.246,1246,-30530.26,8491.76,,,
1.247,1247,-30533.5,8484.15,,,
1.248,1248,-30543.39,8471.56,,,
1.249,1249,-30557.78,8456.18,,,
1.25,1250,-30573.76,8440.34,,,
1.251,1251,-30588.42,8426,,,
1.252,1252,-30599.58,8414.67,,,
1.253,1253,-30605.98,8407.57,,,
1.254,1254,-30607.13,8405.83,,,
1.255,1255,-30603.1,8410.45,,,
1.256,1256,-30594.23,8421.94,,,
1.257,1257,-30581.26,8439.72,,,
1.258,1258,-30565.47,8461.67,,,
1.259,1259,-30548.9,8484.24,,,
1.26,1260,-30534.23,8503.09,,,
1.261,1261,-30524.29,8514.26,,,
1.262,1262,-30521.32,8515.45,,,
1.263,1263,-30526.2,8506.71,,,
1.264,1264,-30538.12,8490.44,,,
1.265,1265,-30554.66,8470.6,,,
1.266,1266,-30572.49,8451.39,,,
1.267,1267,-30588.29,8436.03,,,
1.268,1268,-30599.58,8426.1,,,
1.269,1269,-30605.18,8421.53,,,
1.27,1270,-30605.29,8421.23,,,
1.271,1271,-30601.05,8423.92,,,
1.272,1272,-30594.08,8428.74,,,
1.273,1273,-30585.98,8435.41,,,
1.274,1274,-30578.04,8443.98,,,
1.275,1275,-30571.11,8454.25,,,
1.276,1276,-30565.67,8465.46,,,
1.277,1277,-30561.87,8476.13,,,
1.278,1278,-30559.69,8484.47,,,
1.279,1279,-30559.1,8488.79,,,
1.28,1280,-30560.15,8488.1,,,
1.281,1281,-30563.06,8482.33,,,
1.282,1282,-30568.19,8472.29,,,
1.283,1283,-30575.72,8459.5,,,
1.284,1284,-30585.34,8445.81,,,
1.285,1285,-30595.9,8433.21,,,
1.286,1286,-30605.43,8423.56,,,
1.287,1287,-30611.49,8418.45,,,
1.288,1288,-30611.92,8418.95,,,
1.289,1289,-30605.69,8425.3,,,
1.29,1290,-30593.52,8436.7,,,
1.291,1291,-30577.83,8451.29,,,
1.292,1292,-30562.07,8466.43,,,
1.293,1293,-30549.67,8479.33,,,
1.294,1294,-30542.96,8487.76,,,
1.295,1295,-30542.5,8490.67,,,
1.296,1296,-30547.28,8488.33,,,
1.297,1297,-30555.35,8482.04,,,
1.298,1298,-30564.79,8473.53,,,
1.299,1299,-30574.36,8464.3,,,
1.3,1300,-30583.62,8455.2,,,
1.301,1301,-30592.45,8446.58,,,
1.302,1302,-30600.38,8438.66,,,
1.303,1303,-30606.19,8432.14,,,
1.304,1304,-30607.99,8428.34,,,
1.305,1305,-30603.97,8428.94,,,
1.306,1306,-30593.35,8435.29,,,
1.307,1307,-30577.04,8447.52,,,
1.308,1308,-30557.8,8464.06,,,
1.309,1309,-30539.48,8481.79,,,
1.31,1310,-30525.96,8496.89,,,
1.311,1311,-30519.97,8506.04,,,
1.312,1312,-30522.39,8507.5,,,
1.313,1313,-30532.24,8501.54,,,
1.314,1314,-30547.23,8490.15,,,
1.315,1315,-30564.54,8476.07,,,
1.316,1316,-30581.51,8461.79,,,
1.317,1317,-30596,8448.89,,,
1.318,1318,-30606.36,8438.05,,,
1.319,1319,-30611.4,8429.58,,,
1.32,1320,-30610.35,8424.04,,,
1.321,1321,-30602.97,8422.59,,,
1.322,1322,-30589.85,8426.64,,,
1.323,1323,-30572.53,8437.04,,,
1.324,1324,-30553.33,8453.23,,,
1.325,1325,-30534.97,8472.83,,,
1.326,1326,-30519.98,8492.07,,,
1.327,1327,-30510.16,8506.87,,,
1.328,1328,-30506.39,8514.21,,,
1.329,1329,-30508.64,8513.11,,,
1.33,1330,-30516.21,8504.77,,,
1.331,1331,-30528,8491.91,,,
1.332,1332,-30542.65,8477.56,,,
1.333,1333,-30558.57,8464.04,,,
1.334,1334,-30573.89,8452.49,,,
1.335,1335,-30586.65,8443.21,,,
1.336,1336,-30595.08,8436.35,,,
1.337,1337,-30598,8432.58,,,
1.338,1338,-30595.17,8433.12,,,
1.339,1339,-30587.38,8439.24,,,
1.34,1340,-30576.2,8451.26,,,
1.341,1341,-30563.53,8467.9,,,
1.342,1342,-30551.12,8486.13,,,
1.343,1343,-30540.39,8501.97,,,
1.344,1344,-30532.37,8511.77,,,
1.345,1345,-30527.92,8513.38,,,
1.346,1346,-30527.82,8506.82,,,
1.347,1347,-30532.7,8494,,,
1.348,1348,-30542.64,8477.87,,,
1.349,1349,-30556.76,8461.33,,,
1.35,1350,-30572.96,8446.5,,,
1.351,1351,-30588.2,8434.62,,,
1.352,1352,-30599.11,8426.38,,,
1.353,1353,-30603.03,8422.46,,,
1.354,1354,-30598.85,8423.68,,,
1.355,1355,-30587.42,8430.69,,,
1.356,1356,-30571.32,8443.38,,,
1.357,1357,-30554.05,8460.32,,,
1.358,1358,-30538.99,8478.71,,,
1.359,1359,-30528.53,8494.96,,,
1.36,1360,-30523.65,8505.77,,,
1.361,1361,-30524.02,8509.1,,,
1.362,1362,-30528.5,8504.83,,,
1.363,1363,-30535.76,8494.54,,,
1.364,1364,-30544.67,8480.76,,,
1.365,1365,-30554.48,8466.06,,,
1.366,1366,-30564.67,8452.29,,,
